taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2931279	Solanum furcatum Dunal	2931279	Solanum furcatum Dunal	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum furcatum	2931279	NE
2974754	Vicia lutea subsp. vestita (Boiss.) Rouy	2974754	Vicia lutea subsp. vestita (Boiss.) Rouy	129	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia lutea	2974753	
2991939	Rubus newbouldii Bab.	2991939	Rubus newbouldii Bab.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus newbouldii	2991939	NE
3021252	Prunus dielsiana (C.K.Schneid.) Koehne	3021087	Prunus rufoides C.K.Schneid.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus rufoides	3021087	NE
3972673	Vicia montana Froel. ex W.D.J.Koch	2974786	Vicia sepium L.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia sepium	2974786	NE
5365568	Potentilla pulcherrima Lehm.	5365568	Potentilla pulcherrima Lehm.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla pulcherrima	5365568	NE
5634166	Lens culinaris subsp. tomentosus (Ladiz.) M.E.Ferguson, Maxted, van Slageren & L.D.Robertson	5634166	Lens culinaris subsp. tomentosus (Ladiz.) M.E.Ferguson, Maxted, van Slageren & L.D.Robertson	9	SUBSPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia lens	3973001	
7475694	Olea capensis L.	7475694	Olea capensis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Olea	3172244	Olea capensis	7475694	LC
8110785	Rubus leucodermis Douglas ex Hook.	8110785	Rubus leucodermis Douglas ex Hook.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus leucodermis	8110785	NE
12289590	Ilex aquifolium var. variegata Loudon	5414222	Ilex aquifolium L.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	10792217	Ilex aquifolium	5414222	
2856241	Allium grande Lipsky	2856241	Allium grande Lipsky	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium grande	2856241	NE
2857013	Allium staticiforme Sm.	2857013	Allium staticiforme Sm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium staticiforme	2857013	NE
3001077	Malus hupehensis (Pamp.) Rehder	3001077	Malus hupehensis (Pamp.) Rehder	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Malus	3001068	Malus hupehensis	3001077	LC
3001406	Malus ×platycarpa Rehder	3001406	Malus ×platycarpa Rehder	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Malus	3001068	Malus platycarpa	3001406	NE
3755928	Chenopodium album var. missouriense (Aellen) Bassett & Crompton	3755928	Chenopodium album var. missouriense (Aellen) Bassett & Crompton	2	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Chenopodium	3083823	Chenopodium album	3083838	
5362821	Pyrus ×anatolica Browicz	8215457	Pyrus ×michauxii Bosc ex Poir.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Pyrus	2986532	Pyrus michauxii	8215457	NT
5629562	Faba vulgaris var. equina Dostál	2974832	Vicia faba L.	8	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia faba	2974832	
7225165	Lupinus hispanicus var. hispanicus	7225165	Lupinus hispanicus var. hispanicus	16	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lupinus	2963774	Lupinus hispanicus	2964255	
7225456	Vicia narbonensis var. narbonensis	2975132	Vicia narbonensis L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia narbonensis	2975132	
7226803	Hordeum marinum subsp. marinum	7226803	Hordeum marinum subsp. marinum	62	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Hordeum	2706050	Hordeum marinum	2706053	
7481944	Allium albidum Fisch.	7481944	Allium albidum Fisch.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium albidum	7481944	NE
2856671	Allium mariae Bordz.	2856671	Allium mariae Bordz.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium mariae	2856671	NE
2928766	Nicotiana longiflora Cav.	2928766	Nicotiana longiflora Cav.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Nicotiana	2928756	Nicotiana longiflora	2928766	NE
2977214	Ononis pusilla L.	2977214	Ononis pusilla L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Ononis	2977094	Ononis pusilla	2977214	NE
3042809	Brassica fruticulosa Cirillo	3042809	Brassica fruticulosa Cirillo	84	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica fruticulosa	3042809	LC
3083921	Chenopodium pratericola Rydb.	3083921	Chenopodium pratericola Rydb.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Chenopodium	3083823	Chenopodium pratericola	3083921	NE
3190156	Citrus ×tachibana (Makino) Yu.Tanaka	3190156	Citrus ×tachibana (Makino) Yu.Tanaka	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Citrus	3190155	Citrus tachibana	3190156	NE
3625068	Citrullus vulgaris Schrad.	2874621	Citrullus lanatus (Thunb.) Matsum. & Nakai	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Citrullus	8257011	Citrullus lanatus	2874621	NE
3965904	Medicago plicata (Boiss.)	3965904	Medicago plicata (Boiss.)	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago plicata	3965904	NE
5376893	Lepidium hirtum subsp. petrophilum (Coss.) Thell.	5376893	Lepidium hirtum subsp. petrophilum (Coss.) Thell.	48	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium hirtum	5376874	
6304857	Lactuca sativa var. crispa L.	7403263	Lactuca sativa L.	63	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lactuca	3140231	Lactuca sativa	7403263	
6709195	Brassica oleracea var. selenisia L.	3042845	Brassica oleracea L.	17	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica oleracea	3042845	
8695059	Fragaria xananassa (Weston) Duchesne ex Rozier	3029912	Fragaria ×ananassa (Weston) Rozier	106	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Fragaria	3029779	Fragaria ananassa	3029912	NE
2855964	Allium schmitzii Cout.	2855964	Allium schmitzii Cout.	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium schmitzii	2855964	VU
2857514	Allium scilloides Douglas ex S.Watson	2857514	Allium scilloides Douglas ex S.Watson	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium scilloides	2857514	NE
2929284	Solanum polyadenium Greenm.	2929284	Solanum polyadenium Greenm.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum polyadenium	2929284	LC
2930957	Solanum nigrum var. miniatum (Willd.) Fr.	2929505	Solanum villosum Mill.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum villosum	2929505	
2986110	Ribes viburnifolium A.Gray	2986110	Ribes viburnifolium A.Gray	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes viburnifolium	2986110	NE
4125308	Panicum schinzii Hack.	4125308	Panicum schinzii Hack.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Panicum	2705064	Panicum schinzii	4125308	NE
5289779	Aegilops tauschii Coss.	5289779	Aegilops tauschii Coss.	1322	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Aegilops	2703501	Aegilops tauschii	5289779	LC
5567949	Beta macrorhiza Steven	5567949	Beta macrorhiza Steven	202	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Beta	3083586	Beta macrorhiza	5567949	NE
5672213	Elymus nodosus subsp. corsicus (Hack.) Melderis	10866747	Thinopyrum corsicum (Hack.) Banfi	2	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Thinopyrum	2704132	Thinopyrum corsicum	10866747	LC
7782051	Rubus dasyphyllus (W.M.Rogers) W.M.Rogers	7782051	Rubus dasyphyllus (W.M.Rogers) W.M.Rogers	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus dasyphyllus	7782051	NE
8225283	Aegilops triuncialis var. persica (Boiss. ex Hohen.) Eig	5289793	Aegilops triuncialis L.	119	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Aegilops	2703501	Aegilops triuncialis	5289793	LC
2857262	Allium ponticum Miscz. ex Grossh.	2857262	Allium ponticum Miscz. ex Grossh.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium ponticum	2857262	NE
2965379	Medicago arborea L.	2965379	Medicago arborea L.	122	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago arborea	2965379	LC
2996929	Rubus ulmifolius Schott	2996929	Rubus ulmifolius Schott	30	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus ulmifolius	2996929	NE
4108444	Triticum aestivum var. milturum Velican	7795888	Triticum aestivum L.	11	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum aestivum	7795888	
5362392	Pyrus hondoensis Nakai & Kikuchi	8017230	Pyrus ussuriensis Maxim.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Pyrus	2986532	Pyrus ussuriensis	8017230	NE
5374238	Isatis demiriziana H.Misirdali	5374238	Isatis demiriziana H.Misirdali	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis demiriziana	5374238	NE
6402667	Solanum multiinterruptum Bitter	6402667	Solanum multiinterruptum Bitter	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum multiinterruptum	6402667	LC
2992808	Rubus saxatilis L.	2992808	Rubus saxatilis L.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus saxatilis	2992808	NE
3140515	Lactuca biennis (Moench) Fernald	3140515	Lactuca biennis (Moench) Fernald	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lactuca	3140231	Lactuca biennis	3140515	NE
3677418	Convolvulus subauriculatus (Burchard) Linding	3677418	Convolvulus subauriculatus (Burchard) Linding	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Convolvulus	2928386	Convolvulus subauriculatus	3677418	NE
4107124	Sorghum halepense var. muticum (Hack.) Parodi	2705185	Sorghum halepense (L.) Pers.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Sorghum	2705180	Sorghum halepense	2705185	
4194724	Ribes ×paui Blanca	4194974	Ribes ×berisioides Jancz.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes berisioides	4194974	NE
5374634	Barbarea integrifolia DC.	5374634	Barbarea integrifolia DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Barbarea	8370997	Barbarea integrifolia	5374634	LC
7068364	Vicia cracca subsp. cracca	7068364	Vicia cracca subsp. cracca	33	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia cracca	2975287	
10669440	Lens tenorei Lamotte	7769230	Vicia lentoides (Ten.) Coss. & Germ.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia lentoides	7769230	NE
2856261	Allium flavum L.	2856261	Allium flavum L.	41	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium flavum	2856261	NE
2856297	Allium tuberosum Rottler ex Spreng.	2856297	Allium tuberosum Rottler ex Spreng.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium tuberosum	2856297	NE
2988638	Rubus L.	2988638	Rubus L.	172	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638			NE
2993923	Rubus humulifolius C.A.Mey.	2993923	Rubus humulifolius C.A.Mey.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus humulifolius	2993923	NE
3042653	Brassica aucheri Boiss.	3042653	Brassica aucheri Boiss.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica aucheri	3042653	NE
3042859	Brassica oleracea var. alboglabra (L.H.Bailey) Sun	3042845	Brassica oleracea L.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica oleracea	3042845	
5354656	Cytisus scoparius (L.) Link	5354656	Cytisus scoparius (L.) Link	51	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Cytisus	8089532	Cytisus scoparius	5354656	NE
5627188	Lathyrus edouardii Sennen	5356417	Lathyrus palustris subsp. nudicaulis (Willk.) P.W.Ball	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus palustris	5356412	NE
7225635	Brassica napus subsp. napus	7225635	Brassica napus subsp. napus	755	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica napus	3042636	
10765819	Phaseolus vulgaris var. compressus DC.	10765819	Phaseolus vulgaris var. compressus DC.	19	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Phaseolus	2947798	Phaseolus vulgaris	5350452	
2856932	Allium stearnianum subsp. vanense Kollmann & Koyuncu	2856932	Allium stearnianum subsp. vanense Kollmann & Koyuncu	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium stearnianum	2856930	
2929362	Solanum capsicoides All.	2929362	Solanum capsicoides All.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum capsicoides	2929362	NE
2930942	Solanum humile Lam.	2930942	Solanum humile Lam.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum humile	2930942	NE
3032979	Diospyros ebenum J.Koenig ex Retz.	3032979	Diospyros ebenum J.Koenig ex Retz.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ebenaceae	6709	Diospyros	3030169	Diospyros ebenum	3032979	DD
3642205	Daucus carota subsp. azoricus Franco	3642205	Daucus carota subsp. azoricus Franco	42	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Daucus	3034740	Daucus carota	3034742	
4129826	Leymus racemosus subsp. sabulosus (M.Bieb.) Tzvelev	2706374	Leymus racemosus (Lam.) Tzvelev	9	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Leymus	2706325	Leymus racemosus	2706374	
4208954	Carthamus flavescens Willd.	3138225	Carthamus persicus Desf. ex Willd.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carthamus	3138214	Carthamus persicus	3138225	NE
5366938	Potentilla chrysantha Trevir.	5366938	Potentilla chrysantha Trevir.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla chrysantha	5366938	NE
5414250	Ilex vomitoria Aiton	5414250	Ilex vomitoria Aiton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	10792217	Ilex vomitoria	5414250	LC
6709155	Crambe orientalis subsp. sulphurea (Stapf & O.E.Schulz) Prina	6709155	Crambe orientalis subsp. sulphurea (Stapf & O.E.Schulz) Prina	7	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Crambe	3041334	Crambe orientalis	5373466	
6709605	Faba vulgaris var. paucijuga Alef.	2974832	Vicia faba L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia faba	2974832	
6712285	Pyrus hybr	6712285	Pyrus hybr	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Pyrus	2986532	Pyrus hybr	6712285	NE
7068745	Eruca vesicaria subsp. vesicaria	7068745	Eruca vesicaria subsp. vesicaria	10	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Eruca	3049319	Eruca vesicaria	5375920	
11070046	Acer rubrum var. tomentosum K.Koch, 1853	11070046	Acer rubrum var. tomentosum K.Koch, 1853	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer rubrum	3189883	
2704143	Thinopyrum ponticum (Podp.) Barkworth & D.R.Dewey	10986555	Thinopyrum obtusiflorum (DC.) Banfi	22	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Thinopyrum	2704132	Thinopyrum obtusiflorum	10986555	LC
2856335	Allium shatakiense Rech.f.	2856335	Allium shatakiense Rech.f.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium shatakiense	2856335	NE
3042877	Brassica oleracea subsp. fruticosa Metzg.	3042845	Brassica oleracea L.	19	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica oleracea	3042845	
3047600	Sinapis arvensis var. orientalis (L.) W.D.J.Koch & Ziz	3047598	Sinapis arvensis L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Sinapis	3047584	Sinapis arvensis	3047598	
3053201	Rorippa amphibia (L.) Besser	3053201	Rorippa amphibia (L.) Besser	50	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Rorippa	3053118	Rorippa amphibia	3053201	LC
3189864	Acer glabrum Torr.	3189864	Acer glabrum Torr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer glabrum	3189864	LC
3190155	Citrus L.	3190155	Citrus L.	90	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Citrus	3190155			NE
3641912	Daucus daucorlaya (Murb.) Drude	3638293	Orlaya daucorlaya Murb.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Orlaya	6027056	Orlaya daucorlaya	3638293	NE
4241131	Cynara cardunculus subsp. flavescens Wiklund	4241131	Cynara cardunculus subsp. flavescens Wiklund	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Cynara	3112344	Cynara cardunculus	3112364	
7588988	Triticum aestivum var. cyanothrix (Korn.) Mansf.	4932510	Triticum aestivum subsp. aestivum	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum aestivum	7795888	
2706075	Hordeum spontaneum K.Koch	2706075	Hordeum spontaneum K.Koch	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Hordeum	2706050	Hordeum spontaneum	2706075	NE
2706411	Triticum urartu Thumanjan ex Gandilyan	2706411	Triticum urartu Thumanjan ex Gandilyan	602	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triticum	2706388	Triticum urartu	2706411	DD
2856780	Allium cristophii Trautv.	2856780	Allium cristophii Trautv.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium cristophii	2856780	NE
2857393	Allium rupicola Boiss. ex Mouterde	2857393	Allium rupicola Boiss. ex Mouterde	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium rupicola	2857393	NE
2882940	Vaccinium oxycoccos L.	2882940	Vaccinium oxycoccos L.	28	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Vaccinium	2882813	Vaccinium oxycoccos	2882940	LC
2965421	Medicago agropyretorum Vassilcz.	3966270	Medicago lessingii Fisch. & C.A.Mey. ex Kar.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago lessingii	3966270	NE
2988790	Rubus muricola Sennen	2988790	Rubus muricola Sennen	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus muricola	2988790	NE
2991485	Rubus thibetanus Franch.	2991485	Rubus thibetanus Franch.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus thibetanus	2991485	NE
3021496	Prunus laurocerasus L.	3021496	Prunus laurocerasus L.	48	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus laurocerasus	3021496	LC
