OTU_ID	taxonomy	kingdom	phylum	class	order	Confidence
656	Root;k__Animalia;p__Annelida;c__Clitellata;o__Acanthobdellida	Animalia	Annelida	Clitellata	Acanthobdellida	1
657	Root;k__Animalia;p__Brachiopoda;c__Lingulata;o__Siphonotretida	Animalia	Brachiopoda	Lingulata	Siphonotretida	1
658	Root;k__Animalia;p__Priapulida;c__;o__Seticoronaria	Animalia	Priapulida		Seticoronaria	1
659	Root;k__Animalia;p__Arthropoda;c__Copepoda;o__Misophrioida	Animalia	Arthropoda	Copepoda	Misophrioida	1
660	Root;k__Animalia;p__Nematomorpha;c__Gordioida;o__Gordioidea	Animalia	Nematomorpha	Gordioida	Gordioidea	1
661	Root;k__Animalia;p__Cnidaria;c__Anthozoa;o__Pennatulacea	Animalia	Cnidaria	Anthozoa	Pennatulacea	1
662	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__Cathetocephalidea	Animalia	Platyhelminthes	Cestoda	Cathetocephalidea	1
663	Root;k__Animalia;p__Platyhelminthes;c__Monogenea;o__	Animalia	Platyhelminthes	Monogenea		1
664	Root;k__Animalia;p__Tardigrada;c__Mesotardigrada;o__Thermozodia	Animalia	Tardigrada	Mesotardigrada	Thermozodia	1
665	Root;k__Animalia;p__Bryozoa;c__;o__	Animalia	Bryozoa			1
666	Root;k__Animalia;p__Platyhelminthes;c__;o__Gnosonesimida	Animalia	Platyhelminthes		Gnosonesimida	1
667	Root;k__Animalia;p__Mollusca;c__Cephalopoda;o__Diplobelida	Animalia	Mollusca	Cephalopoda	Diplobelida	1
668	Root;k__Animalia;p__Cnidaria;c__Hydrozoa;o__	Animalia	Cnidaria	Hydrozoa		1
669	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__Gyrocotylidea	Animalia	Platyhelminthes	Cestoda	Gyrocotylidea	1
670	Root;k__Animalia;p__Mollusca;c__Gastropoda;o__Neomphalida	Animalia	Mollusca	Gastropoda	Neomphalida	1
671	Root;k__Animalia;p__Acanthocephala;c__Polyacanthocephala;o__Polyacanthorhynchida	Animalia	Acanthocephala	Polyacanthocephala	Polyacanthorhynchida	1
672	Root;k__Animalia;p__Mollusca;c__Cephalopoda;o__Myopsida	Animalia	Mollusca	Cephalopoda	Myopsida	1
673	Root;k__Animalia;p__Mollusca;c__Bivalvia;o__Afghanodesmatida	Animalia	Mollusca	Bivalvia	Afghanodesmatida	1
674	Root;k__Animalia;p__Echinodermata;c__Echinoidea;o__Micropygoida	Animalia	Echinodermata	Echinoidea	Micropygoida	1
675	Root;k__Animalia;p__Platyhelminthes;c__;o__Mariplanellida	Animalia	Platyhelminthes		Mariplanellida	1
676	Root;k__Animalia;p__Arthropoda;c__Maxillopoda;o__Apygophora	Animalia	Arthropoda	Maxillopoda	Apygophora	1
677	Root;k__Animalia;p__Chordata;c__Mammalia;o__Scandentia	Animalia	Chordata	Mammalia	Scandentia	1
678	Root;k__Animalia;p__Arthropoda;c__Protura;o__	Animalia	Arthropoda	Protura		1
679	Root;k__Animalia;p__Nemertea;c__Arhynchocoela;o__Arhynchonemertea	Animalia	Nemertea	Arhynchocoela	Arhynchonemertea	1
680	Root;k__Animalia;p__Bryozoa;c__Phylactolaemata;o__	Animalia	Bryozoa	Phylactolaemata		1
681	Root;k__Animalia;p__Placozoa;c__Polyplacotomia;o__Polyplacotomea	Animalia	Placozoa	Polyplacotomia	Polyplacotomea	1
682	Root;k__Animalia;p__Arthropoda;c__Copepoda;o__Platycopioida	Animalia	Arthropoda	Copepoda	Platycopioida	1
683	Root;k__Animalia;p__Chordata;c__Elasmobranchii;o__Squatiniformes	Animalia	Chordata	Elasmobranchii	Squatiniformes	1
684	Root;k__Animalia;p__Annelida;c__Clitellata;o__Moniligastrida	Animalia	Annelida	Clitellata	Moniligastrida	1
685	Root;k__Animalia;p__Chordata;c__Thaliacea;o__Pyrosomatida	Animalia	Chordata	Thaliacea	Pyrosomatida	1
686	Root;k__Animalia;p__Nemertea;c__Pilidiophora;o__	Animalia	Nemertea	Pilidiophora		1
687	Root;k__Animalia;p__Arthropoda;c__Pauropoda;o__Hexamerocerata	Animalia	Arthropoda	Pauropoda	Hexamerocerata	1
688	Root;k__Animalia;p__Chaetognatha;c__;o__	Animalia	Chaetognatha			1
689	Root;k__Animalia;p__Arthropoda;c__Diplopoda;o__Glomeridesmida	Animalia	Arthropoda	Diplopoda	Glomeridesmida	1
690	Root;k__Animalia;p__Acanthocephala;c__Palaeacanthocephala;o__Heteramorphida	Animalia	Acanthocephala	Palaeacanthocephala	Heteramorphida	1
691	Root;k__Animalia;p__Arthropoda;c__Pycnogonida;o__Palaeoisopoda	Animalia	Arthropoda	Pycnogonida	Palaeoisopoda	1
692	Root;k__Animalia;p__Sipuncula;c__;o__	Animalia	Sipuncula			1
693	Root;k__Animalia;p__Arthropoda;c__Diplopoda;o__Zosterogrammida	Animalia	Arthropoda	Diplopoda	Zosterogrammida	1
694	Root;k__Animalia;p__Arthropoda;c__Malacostraca;o__Bochusacea	Animalia	Arthropoda	Malacostraca	Bochusacea	1
695	Root;k__Animalia;p__Mollusca;c__Gastropoda;o__Cyrtoneritida	Animalia	Mollusca	Gastropoda	Cyrtoneritida	1
696	Root;k__Animalia;p__Arthropoda;c__;o__Mystacocaridida	Animalia	Arthropoda		Mystacocaridida	1
697	Root;k__Animalia;p__Cycliophora;c__Eucycliophora;o__Symbiida	Animalia	Cycliophora	Eucycliophora	Symbiida	1
698	Root;k__Animalia;p__Arthropoda;c__Diplopoda;o__Siphonocryptida	Animalia	Arthropoda	Diplopoda	Siphonocryptida	1
699	Root;k__Animalia;p__Xenacoelomorpha;c__;o__	Animalia	Xenacoelomorpha			1
700	Root;k__Animalia;p__Ctenophora;c__Tentaculata;o__Ganeshida	Animalia	Ctenophora	Tentaculata	Ganeshida	1
701	Root;k__Animalia;p__Arthropoda;c__Branchiopoda;o__	Animalia	Arthropoda	Branchiopoda		1
702	Root;k__Animalia;p__Ctenophora;c__Tentaculata;o__Thalassocalycida	Animalia	Ctenophora	Tentaculata	Thalassocalycida	1
703	Root;k__Animalia;p__Arthropoda;c__Collembola;o__	Animalia	Arthropoda	Collembola		1
704	Root;k__Animalia;p__Placozoa;c__Uniplacotomia;o__Hoilungea	Animalia	Placozoa	Uniplacotomia	Hoilungea	1
705	Root;k__Animalia;p__Chordata;c__Aves;o__Rheiformes	Animalia	Chordata	Aves	Rheiformes	1
706	Root;k__Animalia;p__Bryozoa;c__Stenolaemata;o__	Animalia	Bryozoa	Stenolaemata		1
707	Root;k__Animalia;p__Nematoda;c__Chromadorea;o__	Animalia	Nematoda	Chromadorea		1
708	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Mantophasmatodea	Animalia	Arthropoda	Insecta	Mantophasmatodea	1
709	Root;k__Animalia;p__Chordata;c__Leptocardii;o__	Animalia	Chordata	Leptocardii		1
710	Root;k__Animalia;p__Porifera;c__Demospongiae;o__	Animalia	Porifera	Demospongiae		1
711	Root;k__Animalia;p__Arthropoda;c__Copepoda;o__	Animalia	Arthropoda	Copepoda		1
712	Root;k__Animalia;p__Porifera;c__Demospongiae;o__Chondrosiida	Animalia	Porifera	Demospongiae	Chondrosiida	1
713	Root;k__Animalia;p__Ctenophora;c__Nuda;o__Beroida	Animalia	Ctenophora	Nuda	Beroida	1
714	Root;k__Animalia;p__Chordata;c__Aves;o__Apterygiformes	Animalia	Chordata	Aves	Apterygiformes	1
715	Root;k__Animalia;p__Mollusca;c__Cephalopoda;o__Idiosepida	Animalia	Mollusca	Cephalopoda	Idiosepida	1
716	Root;k__Animalia;p__Priapulida;c__;o__Meiopriapulomorpha	Animalia	Priapulida		Meiopriapulomorpha	1
717	Root;k__Animalia;p__Annelida;c__Clitellata;o__Narapida	Animalia	Annelida	Clitellata	Narapida	1
718	Root;k__Animalia;p__Nematoda;c__;o__Isolaimida	Animalia	Nematoda		Isolaimida	1
719	Root;k__Animalia;p__Platyhelminthes;c__Monogenea;o__Lagarocotylidea	Animalia	Platyhelminthes	Monogenea	Lagarocotylidea	1
720	Root;k__Animalia;p__Tardigrada;c__Eutardigrada;o__Apochela	Animalia	Tardigrada	Eutardigrada	Apochela	1
721	Root;k__Animalia;p__Chordata;c__Mammalia;o__Tubulidentata	Animalia	Chordata	Mammalia	Tubulidentata	1
722	Root;k__Animalia;p__Arthropoda;c__Copepoda;o__Gelyelloida	Animalia	Arthropoda	Copepoda	Gelyelloida	1
723	Root;k__Animalia;p__Nematomorpha;c__Gordioida;o__	Animalia	Nematomorpha	Gordioida		1
724	Root;k__Animalia;p__Arthropoda;c__Pycnogonida;o__Nectopantopoda	Animalia	Arthropoda	Pycnogonida	Nectopantopoda	1
725	Root;k__Animalia;p__Chordata;c__Aves;o__Opisthocomiformes	Animalia	Chordata	Aves	Opisthocomiformes	1
726	Root;k__Animalia;p__Mollusca;c__Bivalvia;o__Tuarangiida	Animalia	Mollusca	Bivalvia	Tuarangiida	1
727	Root;k__Animalia;p__Chordata;c__Aves;o__Steatornithiformes	Animalia	Chordata	Aves	Steatornithiformes	1
728	Root;k__Animalia;p__Arthropoda;c__Diplura;o__	Animalia	Arthropoda	Diplura		1
729	Root;k__Animalia;p__Ctenophora;c__Scleroctenophora;o__	Animalia	Ctenophora	Scleroctenophora		1
730	Root;k__Animalia;p__Annelida;c__Clitellata;o__Randiellida	Animalia	Annelida	Clitellata	Randiellida	1
731	Root;k__Animalia;p__Loricifera;c__;o__	Animalia	Loricifera			1
732	Root;k__Animalia;p__Annelida;c__Clitellata;o__Capilloventrida	Animalia	Annelida	Clitellata	Capilloventrida	1
733	Root;k__Animalia;p__Arthropoda;c__Trilobita;o__Proparia	Animalia	Arthropoda	Trilobita	Proparia	1
734	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Lamiales	Plantae	Tracheophyta	Magnoliopsida	Lamiales	1
735	Root;k__Plantae;p__Marchantiophyta;c__Jungermanniopsida;o__Porellales	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	1
736	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Geraniales	Plantae	Tracheophyta	Magnoliopsida	Geraniales	1
737	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Asparagales	Plantae	Tracheophyta	Liliopsida	Asparagales	1
738	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Boraginales	Plantae	Tracheophyta	Magnoliopsida	Boraginales	1
739	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Escalloniales	Plantae	Tracheophyta	Magnoliopsida	Escalloniales	1
740	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Malvales	Plantae	Tracheophyta	Magnoliopsida	Malvales	1
741	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Asterales	Plantae	Tracheophyta	Magnoliopsida	Asterales	1
742	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Saxifragales	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	1
743	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Polypodiales	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	1
744	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Laurales	Plantae	Tracheophyta	Magnoliopsida	Laurales	1
745	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Gentianales	Plantae	Tracheophyta	Magnoliopsida	Gentianales	1
746	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Solanales	Plantae	Tracheophyta	Magnoliopsida	Solanales	1
747	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Fabales	Plantae	Tracheophyta	Magnoliopsida	Fabales	1
748	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Malpighiales	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	1
749	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Sapindales	Plantae	Tracheophyta	Magnoliopsida	Sapindales	1
750	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Pandanales	Plantae	Tracheophyta	Liliopsida	Pandanales	1
751	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Poales	Plantae	Tracheophyta	Liliopsida	Poales	1
752	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Ranunculales	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	1
753	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Hypnodendrales	Plantae	Bryophyta	Bryopsida	Hypnodendrales	1
754	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Alismatales	Plantae	Tracheophyta	Liliopsida	Alismatales	1
755	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Proteales	Plantae	Tracheophyta	Magnoliopsida	Proteales	1
756	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Brassicales	Plantae	Tracheophyta	Magnoliopsida	Brassicales	1
757	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Celastrales	Plantae	Tracheophyta	Magnoliopsida	Celastrales	1
758	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Caryophyllales	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	1
759	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Ericales	Plantae	Tracheophyta	Magnoliopsida	Ericales	1
760	Root;k__Plantae;p__Tracheophyta;c__Pinopsida;o__Pinales	Plantae	Tracheophyta	Pinopsida	Pinales	1
761	Root;k__Plantae;p__Tracheophyta;c__;o__	Plantae	Tracheophyta			1
762	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Marattiales	Plantae	Tracheophyta	Polypodiopsida	Marattiales	1
763	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Arecales	Plantae	Tracheophyta	Liliopsida	Arecales	1
764	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Myrtales	Plantae	Tracheophyta	Magnoliopsida	Myrtales	1
765	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales	Plantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	1
766	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Rosales	Plantae	Tracheophyta	Magnoliopsida	Rosales	1
767	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Santalales	Plantae	Tracheophyta	Magnoliopsida	Santalales	1
768	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Hypnales	Plantae	Bryophyta	Bryopsida	Hypnales	1
769	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Ceramiales	Plantae	Rhodophyta	Florideophyceae	Ceramiales	1
770	Root;k__Plantae;p__Marchantiophyta;c__Jungermanniopsida;o__Pallaviciniales	Plantae	Marchantiophyta	Jungermanniopsida	Pallaviciniales	1
771	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Liliales	Plantae	Tracheophyta	Liliopsida	Liliales	1
772	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Metteniusales	Plantae	Tracheophyta	Magnoliopsida	Metteniusales	1
773	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Apiales	Plantae	Tracheophyta	Magnoliopsida	Apiales	1
774	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Dipsacales	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	1
775	Root;k__Plantae;p__Tracheophyta;c__Lycopodiopsida;o__	Plantae	Tracheophyta	Lycopodiopsida		1
776	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Bryales	Plantae	Bryophyta	Bryopsida	Bryales	1
777	Root;k__Plantae;p__Charophyta;c__Charophyceae;o__Sycidiales	Plantae	Charophyta	Charophyceae	Sycidiales	1
778	Root;k__Plantae;p__Marchantiophyta;c__Jungermanniopsida;o__Jungermanniales	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	1
779	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Gleicheniales	Plantae	Tracheophyta	Polypodiopsida	Gleicheniales	1
780	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Cardiopteridales	Plantae	Tracheophyta	Magnoliopsida	Cardiopteridales	1
781	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Gigartinales	Plantae	Rhodophyta	Florideophyceae	Gigartinales	1
782	Root;k__Plantae;p__Charophyta;c__Zygnematophyceae;o__Zygnematales	Plantae	Charophyta	Zygnematophyceae	Zygnematales	1
783	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Aquifoliales	Plantae	Tracheophyta	Magnoliopsida	Aquifoliales	1
784	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Cucurbitales	Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	1
785	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Hookeriales	Plantae	Bryophyta	Bryopsida	Hookeriales	1
786	Root;k__Plantae;p__Anthocerotophyta;c__Anthocerotopsida;o__Dendrocerotales	Plantae	Anthocerotophyta	Anthocerotopsida	Dendrocerotales	1
787	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Vitales	Plantae	Tracheophyta	Magnoliopsida	Vitales	1
788	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Dicranales	Plantae	Bryophyta	Bryopsida	Dicranales	1
789	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Oxalidales	Plantae	Tracheophyta	Magnoliopsida	Oxalidales	1
790	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Ulotrichales	Plantae	Chlorophyta	Ulvophyceae	Ulotrichales	1
791	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Magnoliales	Plantae	Tracheophyta	Magnoliopsida	Magnoliales	1
792	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Zingiberales	Plantae	Tracheophyta	Liliopsida	Zingiberales	1
793	Root;k__Plantae;p__;c__;o__	Plantae				1
794	Root;k__Plantae;p__Charophyta;c__Charophyceae;o__Charales	Plantae	Charophyta	Charophyceae	Charales	1
795	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Pottiales	Plantae	Bryophyta	Bryopsida	Pottiales	1
796	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Huerteales	Plantae	Tracheophyta	Magnoliopsida	Huerteales	1
797	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Hypopterygiales	Plantae	Bryophyta	Bryopsida	Hypopterygiales	1
798	Root;k__Plantae;p__Bryophyta;c__;o__	Plantae	Bryophyta			1
799	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Grimmiales	Plantae	Bryophyta	Bryopsida	Grimmiales	1
800	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Catoscopiales	Plantae	Bryophyta	Bryopsida	Catoscopiales	1
801	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Rhodymeniales	Plantae	Rhodophyta	Florideophyceae	Rhodymeniales	1
802	Root;k__Plantae;p__Tracheophyta;c__Cycadopsida;o__Cycadales	Plantae	Tracheophyta	Cycadopsida	Cycadales	1
803	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Nemastomatales	Plantae	Rhodophyta	Florideophyceae	Nemastomatales	1
804	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Chloranthales	Plantae	Tracheophyta	Magnoliopsida	Chloranthales	1
805	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Ulvales	Plantae	Chlorophyta	Ulvophyceae	Ulvales	1
806	Root;k__Plantae;p__Tracheophyta;c__Pinopsida;o__	Plantae	Tracheophyta	Pinopsida		1
807	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Volvocales	Plantae	Chlorophyta	Chlorophyceae	Volvocales	1
808	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Rhodogorgonales	Plantae	Rhodophyta	Florideophyceae	Rhodogorgonales	1
809	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Ptychomniales	Plantae	Bryophyta	Bryopsida	Ptychomniales	1
810	Root;k__Plantae;p__Marchantiophyta;c__Jungermanniopsida;o__	Plantae	Marchantiophyta	Jungermanniopsida		1
811	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Piperales	Plantae	Tracheophyta	Magnoliopsida	Piperales	1
812	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Commelinales	Plantae	Tracheophyta	Liliopsida	Commelinales	1
813	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Cyatheales	Plantae	Tracheophyta	Polypodiopsida	Cyatheales	1
814	Root;k__Plantae;p__Marchantiophyta;c__Marchantiopsida;o__Marchantiales	Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	1
815	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Cornales	Plantae	Tracheophyta	Magnoliopsida	Cornales	1
816	Root;k__Plantae;p__Rhodophyta;c__Compsopogonophyceae;o__Erythropeltidales	Plantae	Rhodophyta	Compsopogonophyceae	Erythropeltidales	1
817	Root;k__Plantae;p__Bryophyta;c__Takakiopsida;o__Takakiales	Plantae	Bryophyta	Takakiopsida	Takakiales	1
818	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Chaetophorales	Plantae	Chlorophyta	Chlorophyceae	Chaetophorales	1
819	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__	Plantae	Tracheophyta	Polypodiopsida		1
820	Root;k__Plantae;p__Charophyta;c__Charophyceae;o__Coleochaetales	Plantae	Charophyta	Charophyceae	Coleochaetales	1
821	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Fagales	Plantae	Tracheophyta	Magnoliopsida	Fagales	1
822	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Berberidopsidales	Plantae	Tracheophyta	Magnoliopsida	Berberidopsidales	1
823	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Dasycladales	Plantae	Chlorophyta	Ulvophyceae	Dasycladales	1
824	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Corallinales	Plantae	Rhodophyta	Florideophyceae	Corallinales	1
825	Root;k__Plantae;p__Tracheophyta;c__Polypodiopsida;o__Equisetales	Plantae	Tracheophyta	Polypodiopsida	Equisetales	1
826	Root;k__Plantae;p__Chlorophyta;c__Chlorophyceae;o__Sphaeropleales	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	1
827	Root;k__Plantae;p__Marchantiophyta;c__Jungermanniopsida;o__Pleuroziales	Plantae	Marchantiophyta	Jungermanniopsida	Pleuroziales	1
828	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Bryopsidales	Plantae	Chlorophyta	Ulvophyceae	Bryopsidales	1
829	Root;k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Oocystales	Plantae	Chlorophyta	Trebouxiophyceae	Oocystales	1
830	Root;k__Plantae;p__Tracheophyta;c__Lycopodiopsida;o__Isoetales	Plantae	Tracheophyta	Lycopodiopsida	Isoetales	1
831	Root;k__Plantae;p__Tracheophyta;c__Gnetopsida;o__Welwitschiales	Plantae	Tracheophyta	Gnetopsida	Welwitschiales	1
832	Root;k__Plantae;p__Anthocerotophyta;c__Anthocerotopsida;o__Anthocerotales	Plantae	Anthocerotophyta	Anthocerotopsida	Anthocerotales	1
833	Root;k__Plantae;p__Charophyta;c__Conjugatophyceae;o__Desmidiales	Plantae	Charophyta	Conjugatophyceae	Desmidiales	1
834	Root;k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__	Plantae	Chlorophyta	Trebouxiophyceae		1
835	Root;k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Chlorellales	Plantae	Chlorophyta	Trebouxiophyceae	Chlorellales	1
836	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Palmariales	Plantae	Rhodophyta	Florideophyceae	Palmariales	1
837	Root;k__Plantae;p__Marchantiophyta;c__Marchantiopsida;o__Lunulariales	Plantae	Marchantiophyta	Marchantiopsida	Lunulariales	1
838	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Siphonocladales	Plantae	Chlorophyta	Ulvophyceae	Siphonocladales	1
839	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__	Plantae	Tracheophyta	Magnoliopsida		1
840	Root;k__Plantae;p__Tracheophyta;c__Cycadopsida;o__	Plantae	Tracheophyta	Cycadopsida		1
841	Root;k__Plantae;p__Bryophyta;c__Polytrichopsida;o__Polytrichales	Plantae	Bryophyta	Polytrichopsida	Polytrichales	1
842	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Zygophyllales	Plantae	Tracheophyta	Magnoliopsida	Zygophyllales	1
843	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Halymeniales	Plantae	Rhodophyta	Florideophyceae	Halymeniales	1
844	Root;k__Plantae;p__Tracheophyta;c__Magnoliopsida;o__Dilleniales	Plantae	Tracheophyta	Magnoliopsida	Dilleniales	1
845	Root;k__Plantae;p__Marchantiophyta;c__Marchantiopsida;o__	Plantae	Marchantiophyta	Marchantiopsida		1
846	Root;k__Plantae;p__Tracheophyta;c__Liliopsida;o__Dioscoreales	Plantae	Tracheophyta	Liliopsida	Dioscoreales	1
847	Root;k__Plantae;p__Chlorophyta;c__Prasinophyceae;o__Pyramimonadales	Plantae	Chlorophyta	Prasinophyceae	Pyramimonadales	1
848	Root;k__Plantae;p__Marchantiophyta;c__Jungermanniopsida;o__Ptilidiales	Plantae	Marchantiophyta	Jungermanniopsida	Ptilidiales	1
849	Root;k__Plantae;p__Rhodophyta;c__Florideophyceae;o__Nemaliales	Plantae	Rhodophyta	Florideophyceae	Nemaliales	1
850	Root;k__Plantae;p__Charophyta;c__Charophyceae;o__	Plantae	Charophyta	Charophyceae		1
851	Root;k__Plantae;p__Bryophyta;c__Sphagnopsida;o__Sphagnales	Plantae	Bryophyta	Sphagnopsida	Sphagnales	1
852	Root;k__Plantae;p__Chlorophyta;c__Ulvophyceae;o__Cladophorales	Plantae	Chlorophyta	Ulvophyceae	Cladophorales	1
853	Root;k__Plantae;p__Marchantiophyta;c__Marchantiopsida;o__Sphaerocarpales	Plantae	Marchantiophyta	Marchantiopsida	Sphaerocarpales	1
854	Root;k__Plantae;p__Tracheophyta;c__Lycopodiopsida;o__Lycopodiales	Plantae	Tracheophyta	Lycopodiopsida	Lycopodiales	1
855	Root;k__Plantae;p__Bryophyta;c__Bryopsida;o__Orthodontiales	Plantae	Bryophyta	Bryopsida	Orthodontiales	1
856	Root;k__Plantae;p__Tracheophyta;c__Ginkgoopsida;o__Ginkgoales	Plantae	Tracheophyta	Ginkgoopsida	Ginkgoales	1
